# L  T  POL  MV
2.910000000000000000e+02 9.745916149516585352e-08 1.662330213376728083e-08 1.399909940687595579e-08
2.920000000000000000e+02 9.755450190039582984e-08 1.663987604929269421e-08 1.401759167889346335e-08
2.930000000000000000e+02 9.764910103370841617e-08 1.665636717804344518e-08 1.403592754676404296e-08
2.940000000000000000e+02 9.774294315032601642e-08 1.667277522828338065e-08 1.405410619554650632e-08
2.950000000000000000e+02 9.783603412199313372e-08 1.668909992097026119e-08 1.407212727048786939e-08
2.960000000000000000e+02 9.792836083658681823e-08 1.670534099477332616e-08 1.408999008778839806e-08
2.970000000000000000e+02 9.801992868508886742e-08 1.672149819583514029e-08 1.410769434744798470e-08
2.980000000000000000e+02 9.811072379866633223e-08 1.673757130092035231e-08 1.412523943102443554e-08
2.990000000000000000e+02 9.820075357844180171e-08 1.675356008239234172e-08 1.414262515362590992e-08
3.000000000000000000e+02 9.829000425400643032e-08 1.676946434998808969e-08 1.415985097142554988e-08
3.010000000000000000e+02 9.837848208566834054e-08 1.678528390807457377e-08 1.417691674797085243e-08
3.020000000000000000e+02 9.846617460636866452e-08 1.680101859761756631e-08 1.419382204262677665e-08
3.030000000000000000e+02 9.855308992138143728e-08 1.681666825455973248e-08 1.421056683074066849e-08
3.040000000000000000e+02 9.863921427396205618e-08 1.683223275525050448e-08 1.422715072132596756e-08
3.050000000000000000e+02 9.872455674309898345e-08 1.684771196668992368e-08 1.424357378568278886e-08
3.060000000000000000e+02 9.880910324322336474e-08 1.686310579921935740e-08 1.425983570045327566e-08
3.070000000000000000e+02 9.889286358380690095e-08 1.687841415277935944e-08 1.427593662825340887e-08
3.080000000000000000e+02 9.897582469995264660e-08 1.689363697048410697e-08 1.429187633811282332e-08
3.090000000000000000e+02 9.905799597912598282e-08 1.690877418899702900e-08 1.430765506292514361e-08
3.100000000000000000e+02 9.913936488655412361e-08 1.692382578153851715e-08 1.432327265412569433e-08
3.110000000000000000e+02 9.921994096055721809e-08 1.693879172388424639e-08 1.433872942655492129e-08
3.120000000000000000e+02 9.929971311675762901e-08 1.695367202084355066e-08 1.435402533538569851e-08
3.130000000000000000e+02 9.937869006761944071e-08 1.696846668448218933e-08 1.436916075154099475e-08
3.140000000000000000e+02 9.945686170312842923e-08 1.698317575654247872e-08 1.438413572939582369e-08
3.150000000000000000e+02 9.953423746111125928e-08 1.699779928284790206e-08 1.439895072690806085e-08
3.160000000000000000e+02 9.961080600044019452e-08 1.701233734052971958e-08 1.441360584386901190e-08
3.170000000000000000e+02 9.968657919313197504e-08 1.702679001109370310e-08 1.442810166595428117e-08
3.180000000000000000e+02 9.976154539515219311e-08 1.704115740912433891e-08 1.444243836008750346e-08
3.190000000000000000e+02 9.983571579401880273e-08 1.705543965039981763e-08 1.445661657177598892e-08
3.200000000000000000e+02 9.990908067649217789e-08 1.706963688667578301e-08 1.447063657918508115e-08
3.210000000000000000e+02 9.998165035042841182e-08 1.708374927132626430e-08 1.448449908370948630e-08
3.220000000000000000e+02 1.000534160658079778e-07 1.709777699039446145e-08 1.449820445606017995e-08
3.230000000000000000e+02 1.001243887929339009e-07 1.711172023750701077e-08 1.451175348238399145e-08
3.240000000000000000e+02 1.001945606040433850e-07 1.712557923249474033e-08 1.452514662014620032e-08
3.250000000000000000e+02 1.002639418261519454e-07 1.713935420841106618e-08 1.453838471710894331e-08
3.260000000000000000e+02 1.003325252025389714e-07 1.715304541904848659e-08 1.455146831016132930e-08
3.270000000000000000e+02 1.004003209585876183e-07 1.716665313827867064e-08 1.456439831787900287e-08
3.280000000000000000e+02 1.004673224253503254e-07 1.718017765582434433e-08 1.457717535885534490e-08
3.290000000000000000e+02 1.005335407061706049e-07 1.719361928348457580e-08 1.458980043440856895e-08
3.300000000000000000e+02 1.005989697431955949e-07 1.720697834974361243e-08 1.460227424965482868e-08
3.310000000000000000e+02 1.006636201464331686e-07 1.722025520095496344e-08 1.461459786094951106e-08
3.320000000000000000e+02 1.007274863794046806e-07 1.723345020437302342e-08 1.462677204863259122e-08
3.330000000000000000e+02 1.007905799367455027e-07 1.724656374500218591e-08 1.463879795381632568e-08
3.340000000000000000e+02 1.008528948452662177e-07 1.725959622837255047e-08 1.465067641665927465e-08
3.350000000000000000e+02 1.009144439616700341e-07 1.727254807899438868e-08 1.466240866946995352e-08
3.360000000000000000e+02 1.009752213302495271e-07 1.728541973845457653e-08 1.467399561722664158e-08
3.370000000000000000e+02 1.010352397185796046e-07 1.729821166841623923e-08 1.468543855294525811e-08
3.380000000000000000e+02 1.010944941800542805e-07 1.731092434914816296e-08 1.469673846437222280e-08
3.390000000000000000e+02 1.011529967761727563e-07 1.732355828056028281e-08 1.470789669279494278e-08
3.400000000000000000e+02 1.012107432170018204e-07 1.733611398222991759e-08 1.471891429823945042e-08
3.410000000000000000e+02 1.012677470704291875e-07 1.734859198722458026e-08 1.472979271381225887e-08
3.420000000000000000e+02 1.013240036908643302e-07 1.736099285860201426e-08 1.474053305298675926e-08
3.430000000000000000e+02 1.013795256630554284e-07 1.737331716252794863e-08 1.475113678349834546e-08
3.440000000000000000e+02 1.014343101036142249e-07 1.738556550156117414e-08 1.476160511539098565e-08
3.450000000000000000e+02 1.014883701782550603e-07 1.739773847877732385e-08 1.477193958042141456e-08
3.460000000000000000e+02 1.015417022135991980e-07 1.740983673530125045e-08 1.478214143050545983e-08
3.470000000000000000e+02 1.015943205614226745e-07 1.742186090940897674e-08 1.479221227550623665e-08
3.480000000000000000e+02 1.016462214249189915e-07 1.743381167943964204e-08 1.480215341834908124e-08
3.490000000000000000e+02 1.016974189805330242e-07 1.744568971987775714e-08 1.481196651468982750e-08
3.500000000000000000e+02 1.017479102852371373e-07 1.745749574694967930e-08 1.482165293703907707e-08
3.510000000000000000e+02 1.017977104145747468e-07 1.746923047165259798e-08 1.483121441179121920e-08
3.520000000000000000e+02 1.018468161193561732e-07 1.748089464891055664e-08 1.484065235514940896e-08
3.530000000000000000e+02 1.018952421498165748e-07 1.749248902069584297e-08 1.484996853082117200e-08
3.540000000000000000e+02 1.019429860819993709e-07 1.750401437874353984e-08 1.485916441986757174e-08
3.550000000000000000e+02 1.019900634705877147e-07 1.751547150237188557e-08 1.486824184980623760e-08
3.560000000000000000e+02 1.020364715381538358e-07 1.752686121333935689e-08 1.487720233474178733e-08
3.570000000000000000e+02 1.020822262781127595e-07 1.753818433096417493e-08 1.488604775812064673e-08
3.580000000000000000e+02 1.021273248871363799e-07 1.754944171113231649e-08 1.489477967552272937e-08
3.590000000000000000e+02 1.021717837001057688e-07 1.756063420530214178e-08 1.490340001839363110e-08
3.600000000000000000e+02 1.022155999502462625e-07 1.757176270315002181e-08 1.491191038033254283e-08
3.610000000000000000e+02 1.022587910335065709e-07 1.758282808840790990e-08 1.492031275416391160e-08
3.620000000000000000e+02 1.023013542269793504e-07 1.759383128677384133e-08 1.492860877490913899e-08
3.630000000000000000e+02 1.023433059984546052e-07 1.760477321472210924e-08 1.493680045186366780e-08
3.640000000000000000e+02 1.023846452183118194e-07 1.761565483336455784e-08 1.494488948899286508e-08
3.650000000000000000e+02 1.024253880818860336e-07 1.762647708876036581e-08 1.495287792256711574e-08
3.660000000000000000e+02 1.024655334904102381e-07 1.763724097536152393e-08 1.496076749188462805e-08
3.670000000000000000e+02 1.025050982483071809e-07 1.764794746911969841e-08 1.496856027643865397e-08
3.680000000000000000e+02 1.025440807190767429e-07 1.765859759707223089e-08 1.497625803411818677e-08
3.690000000000000000e+02 1.025824987173188957e-07 1.766919236633308671e-08 1.498386289592283802e-08
3.700000000000000000e+02 1.026203504460793146e-07 1.767973283198811093e-08 1.499137664544827671e-08
3.710000000000000000e+02 1.026576535168109228e-07 1.769022003398190527e-08 1.499880143687711500e-08
3.720000000000000000e+02 1.026944067883551600e-07 1.770065505204640600e-08 1.500613908857229652e-08
3.730000000000000000e+02 1.027306279035788208e-07 1.771103896026386938e-08 1.501339178744432407e-08
3.740000000000000000e+02 1.027663160211481528e-07 1.772137286207971312e-08 1.502056137602492611e-08
3.750000000000000000e+02 1.028014888528237461e-07 1.773165786283722158e-08 1.502765006664165872e-08
3.760000000000000000e+02 1.028361457148820350e-07 1.774189508859513047e-08 1.503465972307409831e-08
3.770000000000000000e+02 1.028703043936812716e-07 1.775208567523298320e-08 1.504159258112040567e-08
3.780000000000000000e+02 1.029039643392294902e-07 1.776223077191935030e-08 1.504845052478360484e-08
3.790000000000000000e+02 1.029371433805516999e-07 1.777233154211568256e-08 1.505523580940568268e-08
3.800000000000000000e+02 1.029698410737111038e-07 1.778238915959832340e-08 1.506195033392013104e-08
3.810000000000000000e+02 1.030020752709831566e-07 1.779240481388946240e-08 1.506859637287618972e-08
3.820000000000000000e+02 1.030338463014326937e-07 1.780237970081600355e-08 1.507517585480469013e-08
3.830000000000000000e+02 1.030651713212782089e-07 1.781231503556009296e-08 1.508169105289622131e-08
3.840000000000000000e+02 1.030960510545107112e-07 1.782221203628109834e-08 1.508814391529168471e-08
3.850000000000000000e+02 1.031265029890407085e-07 1.783207194077600252e-08 1.509453673069017756e-08
3.860000000000000000e+02 1.031565281425434129e-07 1.784189598801693737e-08 1.510087146425916463e-08
3.870000000000000000e+02 1.031861440006081179e-07 1.785168543997138447e-08 1.510715041399047546e-08
3.880000000000000000e+02 1.032153504794726353e-07 1.786144155380825473e-08 1.511337552664933073e-08
3.890000000000000000e+02 1.032441663958204298e-07 1.787116561134681518e-08 1.511954913452325233e-08
3.900000000000000000e+02 1.032725918107793545e-07 1.788085888755083529e-08 1.512567319065510335e-08
3.910000000000000000e+02 1.033006448279048377e-07 1.789052268380829974e-08 1.513175001719940351e-08
3.920000000000000000e+02 1.033283255016533025e-07 1.790015829548082179e-08 1.513778156975064969e-08
3.930000000000000000e+02 1.033556523076948667e-07 1.790976703937768300e-08 1.514377017860502575e-08
3.940000000000000000e+02 1.033826259273487400e-07 1.791935022958693263e-08 1.514971781607522557e-08
3.950000000000000000e+02 1.034092642958027528e-07 1.792890919600932217e-08 1.515562679725636136e-08
3.960000000000000000e+02 1.034355677074086896e-07 1.793844526948324212e-08 1.516149908386727270e-08
3.970000000000000000e+02 1.034615545013498154e-07 1.794795979203232840e-08 1.516733699506254666e-08
3.980000000000000000e+02 1.034872254058862118e-07 1.795745411246323030e-08 1.517314250305122811e-08
3.990000000000000000e+02 1.035125982429038164e-07 1.796692958228785823e-08 1.517891790788522006e-08
4.000000000000000000e+02 1.035376739193404198e-07 1.797638756606158955e-08 1.518466517841183585e-08
4.010000000000000000e+02 1.035624705617388127e-07 1.798582942457951136e-08 1.519038661600509105e-08
4.020000000000000000e+02 1.035869885614377855e-07 1.799525653636908745e-08 1.519608417009009163e-08
4.030000000000000000e+02 1.036112461138564146e-07 1.800467027082224999e-08 1.520176013251693379e-08
4.040000000000000000e+02 1.036352439311093409e-07 1.801407201785846695e-08 1.520741645288265795e-08
4.050000000000000000e+02 1.036589995990738176e-07 1.802346315512006259e-08 1.521305539764384196e-08
4.060000000000000000e+02 1.036825139297204058e-07 1.803284508207370109e-08 1.521867890775261203e-08
4.070000000000000000e+02 1.037058053341966075e-07 1.804221918346301256e-08 1.522428925476033005e-08
4.080000000000000000e+02 1.037288740522255450e-07 1.805158686650046645e-08 1.522988835223592019e-08
4.090000000000000000e+02 1.037517381601400928e-07 1.806094952096912863e-08 1.523547844836139318e-08
4.100000000000000000e+02 1.037743975999405565e-07 1.807030856006451225e-08 1.524106143700773007e-08
4.110000000000000000e+02 1.037968709049038177e-07 1.807966538093672908e-08 1.524663956007336006e-08
4.120000000000000000e+02 1.038191583331248254e-07 1.808902139653234398e-08 1.525221469871560735e-08
4.130000000000000000e+02 1.038412773513148646e-07 1.809837800872199658e-08 1.525778905573880684e-08
4.140000000000000000e+02 1.038632288697601398e-07 1.810773663296052475e-08 1.526336450572620856e-08
4.150000000000000000e+02 1.038850304247865828e-07 1.811709867360159556e-08 1.526894323305470410e-08
4.160000000000000000e+02 1.039066820017477233e-07 1.812646554648057644e-08 1.527452707212264943e-08
4.170000000000000000e+02 1.039282015849159188e-07 1.813583865671064177e-08 1.528011819548601564e-08
4.180000000000000000e+02 1.039495892822070580e-07 1.814521941956179758e-08 1.528571841738232204e-08
4.190000000000000000e+02 1.039708626297012344e-07 1.815460924083482041e-08 1.529132987974574024e-08
4.200000000000000000e+02 1.039920222529176682e-07 1.816400952720447591e-08 1.529695438027049495e-08
4.210000000000000000e+02 1.040130848358444692e-07 1.817342169063671294e-08 1.530259402085932558e-08
4.220000000000000000e+02 1.040340511561514934e-07 1.818284713065085731e-08 1.530825057647798536e-08
4.230000000000000000e+02 1.040549373987266225e-07 1.819228725817416056e-08 1.531392611274830770e-08
4.240000000000000000e+02 1.040757449805788710e-07 1.820174346748176236e-08 1.531962239187224202e-08
4.250000000000000000e+02 1.040964896279688874e-07 1.821121716323261570e-08 1.532534144445365513e-08
4.260000000000000000e+02 1.041171724674302156e-07 1.822070973363459633e-08 1.533108499388468093e-08
4.270000000000000000e+02 1.041378093860302211e-07 1.823022257736573111e-08 1.533685504715140627e-08
4.280000000000000000e+02 1.041584008727498672e-07 1.823975707426088247e-08 1.534265328524379681e-08
4.290000000000000000e+02 1.041789632268934127e-07 1.824931461534334128e-08 1.534848169482017768e-08
4.300000000000000000e+02 1.041994965587280169e-07 1.825889656980720127e-08 1.535434191489520458e-08
4.310000000000000000e+02 1.042200167228700086e-07 1.826850432157156556e-08 1.536023589310230034e-08
4.320000000000000000e+02 1.042405240862658263e-07 1.827813922659991297e-08 1.536616524101838753e-08
4.330000000000000000e+02 1.042610347370878198e-07 1.828780265892855990e-08 1.537213188050690087e-08
4.340000000000000000e+02 1.042815479448590636e-07 1.829749596196074720e-08 1.537813736371327522e-08
4.350000000000000000e+02 1.043020803324829862e-07 1.830722049810097750e-08 1.538418359116589596e-08
4.360000000000000000e+02 1.043226311198305306e-07 1.831697759687192782e-08 1.539027207985662996e-08
4.370000000000000000e+02 1.043432160350648076e-07 1.832676860673942587e-08 1.539640467506574487e-08
4.380000000000000000e+02 1.043638346043065778e-07 1.833659484398306646e-08 1.540258286652636311e-08
4.390000000000000000e+02 1.043845021046571788e-07 1.834645763995407884e-08 1.540880845427269411e-08
4.400000000000000000e+02 1.044052180746407261e-07 1.835635829794291675e-08 1.541508289180359074e-08
4.410000000000000000e+02 1.044259979316320178e-07 1.836629812967235613e-08 1.542140794310685887e-08
4.420000000000000000e+02 1.044468406156316962e-07 1.837627842367591883e-08 1.542778501562081803e-08
4.430000000000000000e+02 1.044677614641921598e-07 1.838630047316088574e-08 1.543421583008593901e-08
4.440000000000000000e+02 1.044887595841897591e-07 1.839636555024955838e-08 1.544070176134483750e-08
4.450000000000000000e+02 1.045098496427000352e-07 1.840647492734736564e-08 1.544724447718978271e-08
4.460000000000000000e+02 1.045310306844692998e-07 1.841662985830206509e-08 1.545384531381057369e-08
4.470000000000000000e+02 1.045523169509759769e-07 1.842683159325327943e-08 1.546050588845967399e-08
4.480000000000000000e+02 1.045737073772370979e-07 1.843708136689401279e-08 1.546722749387707694e-08
4.490000000000000000e+02 1.045952163218789461e-07 1.844738040547247987e-08 1.547401170938048512e-08
4.500000000000000000e+02 1.046168425789680619e-07 1.845772992162249179e-08 1.548085978380592426e-08
