# L  T  POL  MV
2.910000000000000000e+02 8.113062361353886161e-08 9.262211290901658473e-09 8.231265490493522237e-09
2.920000000000000000e+02 8.121991522942456946e-08 9.268983917550342321e-09 8.239371656852109797e-09
2.930000000000000000e+02 8.130866772874907113e-08 9.275733031861743919e-09 8.247419047951860839e-09
2.940000000000000000e+02 8.139686173896208767e-08 9.282458553417544439e-09 8.255407383005428039e-09
2.950000000000000000e+02 8.148450519489340960e-08 9.289160403151153981e-09 8.263336673634722165e-09
2.960000000000000000e+02 8.157158130932045740e-08 9.295838506949863108e-09 8.271206692643473980e-09
2.970000000000000000e+02 8.165809744203459597e-08 9.302492788245155789e-09 8.279017459786971703e-09
2.980000000000000000e+02 8.174403593318579513e-08 9.309123183363353497e-09 8.286768767890993443e-09
2.990000000000000000e+02 8.182940609700801143e-08 9.315729619234363289e-09 8.294460679349096173e-09
3.000000000000000000e+02 8.191419027431285330e-08 9.322312039332842675e-09 8.302093007639580759e-09
3.010000000000000000e+02 8.199839645257277218e-08 9.328870377329079196e-09 8.309665821462998264e-09
3.020000000000000000e+02 8.208200825412736347e-08 9.335404582970017605e-09 8.317178972339755408e-09
3.030000000000000000e+02 8.216503548641038003e-08 9.341914596151392761e-09 8.324632569517230200e-09
3.040000000000000000e+02 8.224746031876297891e-08 9.348400375260146870e-09 8.332026472878286211e-09
3.050000000000000000e+02 8.232929343238197010e-08 9.354861866305595854e-09 8.339360824382937212e-09
3.060000000000000000e+02 8.241051658619973953e-08 9.361299035302933256e-09 8.346635500950610693e-09
3.070000000000000000e+02 8.249114113598410127e-08 9.367711835477744070e-09 8.353850675829202101e-09
3.080000000000000000e+02 8.257114974457757890e-08 9.374100239707436099e-09 8.361006254526531562e-09
3.090000000000000000e+02 8.265055327267802083e-08 9.380464210654591888e-09 8.368102430210037651e-09
3.100000000000000000e+02 8.272933484757566353e-08 9.386803726502872028e-09 8.375139134793223525e-09
3.110000000000000000e+02 8.280750534191627132e-08 9.393118760647161899e-09 8.382116585581960013e-09
3.120000000000000000e+02 8.288504932498028031e-08 9.399409297609314125e-09 8.389034751919299106e-09
3.130000000000000000e+02 8.296197673631611032e-08 9.405675319712172961e-09 8.395893861225935721e-09
3.140000000000000000e+02 8.303827301284167113e-08 9.411916821061720853e-09 8.402693919367247107e-09
3.150000000000000000e+02 8.311394879063113652e-08 9.418133791619553623e-09 8.409435181188423104e-09
3.160000000000000000e+02 8.318898815813731981e-08 9.424326234009651956e-09 8.416117657837044301e-09
3.170000000000000000e+02 8.326340413229813453e-08 9.430494146907875053e-09 8.422741654644283222e-09
3.180000000000000000e+02 8.333718043942249989e-08 9.436637542830830429e-09 8.429307200993845158e-09
3.190000000000000000e+02 8.341032931847445482e-08 9.442756428470553171e-09 8.435814616598678355e-09
3.200000000000000000e+02 8.348283639357348291e-08 9.448850825945742015e-09 8.442263971861817158e-09
3.210000000000000000e+02 8.355471288335627132e-08 9.454920752143811945e-09 8.448655598788696051e-09
3.220000000000000000e+02 8.362594535878598703e-08 9.460966237203804917e-09 8.454989599638575277e-09
3.230000000000000000e+02 8.369654566291219330e-08 9.466987309537121734e-09 8.461266334378770395e-09
3.240000000000000000e+02 8.376650109195837149e-08 9.472984007349176863e-09 8.467485933600303154e-09
3.250000000000000000e+02 8.383582278681274275e-08 9.478956370373276699e-09 8.473648774730458666e-09
3.260000000000000000e+02 8.390449867764917611e-08 9.484904444849978846e-09 8.479755012596596032e-09
3.270000000000000000e+02 8.397253968224889673e-08 9.490828282710451439e-09 8.485805045864605401e-09
3.280000000000000000e+02 8.403993430471461255e-08 9.496727939582071201e-09 8.491799058035194923e-09
3.290000000000000000e+02 8.410669431666472489e-08 9.502603478169967571e-09 8.497737473215825685e-09
3.300000000000000000e+02 8.417280874297187959e-08 9.508454965232665092e-09 8.503620506834711540e-09
3.310000000000000000e+02 8.423828881543768077e-08 9.514282472243543354e-09 8.509448597294620797e-09
3.320000000000000000e+02 8.430312405105857404e-08 9.520086077314051766e-09 8.515221983194752283e-09
3.330000000000000000e+02 8.436732648951661421e-08 9.525865863287185635e-09 8.520941132203286151e-09
3.340000000000000000e+02 8.443088517357032866e-08 9.531621919590375699e-09 8.526606301626076038e-09
3.350000000000000000e+02 8.449381347684373441e-08 9.537354341050333521e-09 8.532217990674362376e-09
3.360000000000000000e+02 8.455610042475137987e-08 9.543063227246295519e-09 8.537776479101951820e-09
3.370000000000000000e+02 8.461775923266790324e-08 9.548748683792899022e-09 8.543282282859833157e-09
3.380000000000000000e+02 8.467877993395135800e-08 9.554410822190631336e-09 8.548735712281846488e-09
3.390000000000000000e+02 8.473917498561744822e-08 9.560049759814275673e-09 8.554137295850661002e-09
3.400000000000000000e+02 8.479893500374632710e-08 9.565665620361934576e-09 8.559487366959533308e-09
3.410000000000000000e+02 8.485807399600280686e-08 9.571258530349554284e-09 8.564786492027041691e-09
3.420000000000000000e+02 8.491658214932813441e-08 9.576828628525995377e-09 8.570035019166166430e-09
3.430000000000000000e+02 8.497447243099778163e-08 9.582376050334286157e-09 8.575233520556132070e-09
3.440000000000000000e+02 8.503173680102023678e-08 9.587900947743843622e-09 8.580382384384027004e-09
3.450000000000000000e+02 8.508838880362293744e-08 9.593403467724550553e-09 8.585482202489453292e-09
3.460000000000000000e+02 8.514441956868169069e-08 9.598883774904966264e-09 8.590533376202520794e-09
3.470000000000000000e+02 8.519984378448102805e-08 9.604342027076376955e-09 8.595536526349751555e-09
3.480000000000000000e+02 8.525465246124386340e-08 9.609778401065144124e-09 8.600492071074184459e-09
3.490000000000000000e+02 8.530886005627493158e-08 9.615193066489142309e-09 8.605400644293510373e-09
3.500000000000000000e+02 8.536245845643773335e-08 9.620586212894706185e-09 8.610262690312064010e-09
3.510000000000000000e+02 8.541546304018682923e-08 9.625958022060956054e-09 8.615078871784000820e-09
3.520000000000000000e+02 8.546786531228203712e-08 9.631308697236448620e-09 8.619849645635214055e-09
3.530000000000000000e+02 8.551968032562486736e-08 9.636638429212476663e-09 8.624575685126341209e-09
3.540000000000000000e+02 8.557090040465400310e-08 9.641947434192416570e-09 8.629257472845733474e-09
3.550000000000000000e+02 8.562154143414865611e-08 9.647235916096882823e-09 8.633895706694850404e-09
3.560000000000000000e+02 8.567159534855834695e-08 9.652504100201719135e-09 8.638490878011838939e-09
3.570000000000000000e+02 8.572107848394705538e-08 9.657752205712954280e-09 8.643043706621460766e-09
3.580000000000000000e+02 8.576998273172997251e-08 9.662980469575720335e-09 8.647554698795387868e-09
3.590000000000000000e+02 8.581832477991179860e-08 9.668189121960553395e-09 8.652024592144303658e-09
3.600000000000000000e+02 8.586609654622666632e-08 9.673378411851416840e-09 8.656453904919142835e-09
3.610000000000000000e+02 8.591331581853089830e-08 9.678548580365723560e-09 8.660843400556059237e-09
3.620000000000000000e+02 8.595997455451179489e-08 9.683699890192820448e-09 8.665193614247167634e-09
3.630000000000000000e+02 8.600608958358743775e-08 9.688832594366889619e-09 8.669505311845481484e-09
3.640000000000000000e+02 8.605165451290960195e-08 9.693946969041614434e-09 8.673779057958051879e-09
3.650000000000000000e+02 8.609668589577141044e-08 9.699043277772621576e-09 8.678015627882880394e-09
3.660000000000000000e+02 8.614117737431097684e-08 9.704121809318256955e-09 8.682215600230954279e-09
3.670000000000000000e+02 8.618514614214757436e-08 9.709182838187939276e-09 8.686379767612415905e-09
3.680000000000000000e+02 8.622858529146512321e-08 9.714226665708246307e-09 8.690508714320803005e-09
3.690000000000000000e+02 8.627151307427999858e-08 9.719253578414717598e-09 8.694603255764996757e-09
3.700000000000000000e+02 8.631392242794800058e-08 9.724263888077481545e-09 8.698663986759913292e-09
3.710000000000000000e+02 8.635583140872235984e-08 9.729257894442906467e-09 8.702691731499523680e-09
3.720000000000000000e+02 8.639723364909057301e-08 9.734235918066510094e-09 8.706687098461347440e-09
3.730000000000000000e+02 8.643814725558350978e-08 9.739198273135586496e-09 8.710650928067466321e-09
3.740000000000000000e+02 8.647856618980170382e-08 9.744145288622783581e-09 8.714583838025425221e-09
3.750000000000000000e+02 8.651850862417418223e-08 9.749077291971088815e-09 8.718486679887098786e-09
3.760000000000000000e+02 8.655796875938452192e-08 9.753994620489808843e-09 8.722360080508543612e-09
3.770000000000000000e+02 8.659696482876476888e-08 9.758897614689573284e-09 8.726204901422974641e-09
3.780000000000000000e+02 8.663549122347234734e-08 9.763786620722504304e-09 8.730021779901843521e-09
3.790000000000000000e+02 8.667356622473332545e-08 9.768661991002966033e-09 8.733811586473904726e-09
3.800000000000000000e+02 8.671118438150494353e-08 9.773524081764073036e-09 8.737574963976680120e-09
3.810000000000000000e+02 8.674836401002746772e-08 9.778373256672315736e-09 8.741312793690890749e-09
3.820000000000000000e+02 8.678510050896303779e-08 9.783209881240550943e-09 8.745025733892714595e-09
3.830000000000000000e+02 8.682141149009248475e-08 9.788034330366416417e-09 8.748714665107886761e-09
3.840000000000000000e+02 8.685729280886456591e-08 9.792846979147266060e-09 8.752380256105549969e-09
3.850000000000000000e+02 8.689276244295984312e-08 9.797648212610970438e-09 8.756023395405263130e-09
3.860000000000000000e+02 8.692781657666081482e-08 9.802438414996249962e-09 8.759644761938511274e-09
3.870000000000000000e+02 8.696247326161403029e-08 9.807217982629876900e-09 8.763245250625978900e-09
3.880000000000000000e+02 8.699672755219395736e-08 9.811987307742360608e-09 8.766825531395304958e-09
3.890000000000000000e+02 8.703059890948299684e-08 9.816746795845534852e-09 8.770386518228765344e-09
3.900000000000000000e+02 8.706408261972495663e-08 9.821496847279397462e-09 8.773928886935360696e-09
3.910000000000000000e+02 8.709719741671808354e-08 9.826237876907067301e-09 8.777453548028498984e-09
3.920000000000000000e+02 8.712993861688382531e-08 9.830970295224659141e-09 8.780961180116546983e-09
3.930000000000000000e+02 8.716232541755953999e-08 9.835694524365984437e-09 8.784452701070340103e-09
3.940000000000000000e+02 8.719435380804963541e-08 9.840410984330670762e-09 8.787928801113245621e-09
3.950000000000000000e+02 8.722604248308133578e-08 9.845120103568533311e-09 8.791390392599237703e-09
3.960000000000000000e+02 8.725738707006705446e-08 9.849822310807543306e-09 8.794838162857921292e-09
3.970000000000000000e+02 8.728840671252261725e-08 9.854518040638211987e-09 8.798273029090866583e-09
3.980000000000000000e+02 8.731909758189180598e-08 9.859207731485393389e-09 8.801695689315884354e-09
3.990000000000000000e+02 8.734947830279212048e-08 9.863891823073796317e-09 8.805107053890841187e-09
4.000000000000000000e+02 8.737954528037719260e-08 9.868570762590708220e-09 8.808507821670648021e-09
4.010000000000000000e+02 8.740931753797492127e-08 9.873244994989575599e-09 8.811898908408867266e-09
4.020000000000000000e+02 8.743879097885942335e-08 9.877914975720591563e-09 8.815281007257343645e-09
4.030000000000000000e+02 8.746798473580915119e-08 9.882581154919775355e-09 8.818655032112665414e-09
4.040000000000000000e+02 8.749689514113656923e-08 9.887243995031062682e-09 8.822021681817896632e-09
4.050000000000000000e+02 8.752554071948790196e-08 9.891903951586421729e-09 8.825381861681282224e-09
4.060000000000000000e+02 8.755391795833979427e-08 9.896561493327837162e-09 8.828736270571242645e-09
4.070000000000000000e+02 8.758204632570775722e-08 9.901217080868768439e-09 8.832085821702489738e-09
4.080000000000000000e+02 8.760992175306160956e-08 9.905871188528085003e-09 8.835431204050512723e-09
4.090000000000000000e+02 8.763756342763597534e-08 9.910524281163617567e-09 8.838773323458295704e-09
4.100000000000000000e+02 8.766496702315230614e-08 9.915176838013549815e-09 8.842112864912226237e-09
4.110000000000000000e+02 8.769215224172779524e-08 9.919829329763100614e-09 8.845450735653751402e-09
4.120000000000000000e+02 8.771911516498392582e-08 9.924482237378347921e-09 8.848787619850750303e-09
4.130000000000000000e+02 8.774587446202463279e-08 9.929136036211653870e-09 8.852124410810721612e-09
4.140000000000000000e+02 8.777242693849625001e-08 9.933791210742653604e-09 8.855461793926805716e-09
4.150000000000000000e+02 8.779879137833465141e-08 9.938448240099701072e-09 8.858800658803589224e-09
4.160000000000000000e+02 8.782496370853328515e-08 9.943107611459122931e-09 8.862141676586772588e-09
4.170000000000000000e+02 8.785096322962833750e-08 9.947769806858199340e-09 8.865485736083862908e-09
4.180000000000000000e+02 8.787678609124473624e-08 9.952435315809534295e-09 8.868833504545707930e-09
4.190000000000000000e+02 8.790245116070873575e-08 9.957104623791912746e-09 8.872185860946756508e-09
4.200000000000000000e+02 8.792795518467205594e-08 9.961778218401070045e-09 8.875543470285162337e-09
4.210000000000000000e+02 8.795331621463817694e-08 9.966456591890633622e-09 8.878907196956263035e-09
4.220000000000000000e+02 8.797853124484398157e-08 9.971140230986197764e-09 8.882277700915424809e-09
4.230000000000000000e+02 8.800361784643846124e-08 9.975829630842345395e-09 8.885655833786604477e-09
4.240000000000000000e+02 8.802857373531185570e-08 9.980525278714589174e-09 8.889042255579325413e-09
4.250000000000000000e+02 8.805341607774826881e-08 9.985227669954521633e-09 8.892437807262343108e-09
4.260000000000000000e+02 8.807814237697478115e-08 9.989937292138654445e-09 8.895843133889055666e-09
4.270000000000000000e+02 8.810277000646998605e-08 9.994654641273308488e-09 8.899259071590045792e-09
4.280000000000000000e+02 8.812729586584659821e-08 9.999380204208653101e-09 8.902686250469761286e-09
4.290000000000000000e+02 8.815173782798312965e-08 1.000411447677419931e-08 8.906125502403335992e-09
4.300000000000000000e+02 8.817609248860088168e-08 1.000885794407467436e-08 8.909577442872107084e-09
4.310000000000000000e+02 8.820037730065274327e-08 1.001361110244542843e-08 8.913042890387564635e-09
4.320000000000000000e+02 8.822458918310472908e-08 1.001837443402881181e-08 8.916522452870209701e-09
4.330000000000000000e+02 8.824874590385719782e-08 1.002314843425369224e-08 8.920016942557833938e-09
4.340000000000000000e+02 8.827284333186178990e-08 1.002793358285335079e-08 8.923526943479902632e-09
4.350000000000000000e+02 8.829689983191477634e-08 1.003273037350901611e-08 8.927053263572982405e-09
4.360000000000000000e+02 8.832091127861167071e-08 1.003753928314419060e-08 8.930596475449015833e-09
4.370000000000000000e+02 8.834489518158552455e-08 1.004236080267006198e-08 8.934157365292818047e-09
4.380000000000000000e+02 8.836884779904055305e-08 1.004719540672615627e-08 8.937736499232420142e-09
4.390000000000000000e+02 8.839278623638869172e-08 1.005204358177505575e-08 8.941334647240456418e-09
4.400000000000000000e+02 8.841670683226266048e-08 1.005690580062848859e-08 8.944952363396852318e-09
4.410000000000000000e+02 8.844062689904899986e-08 1.006178254395103865e-08 8.948590405294845692e-09
4.420000000000000000e+02 8.846454224348172302e-08 1.006667428183084267e-08 8.952249311617286580e-09
4.430000000000000000e+02 8.848847013532280646e-08 1.007158149023905178e-08 8.955929823367270018e-09
4.440000000000000000e+02 8.851240661147682592e-08 1.007650463565629437e-08 8.959632469745532409e-09
4.450000000000000000e+02 8.853636831702136805e-08 1.008144418815557969e-08 8.963357971493824707e-09
4.460000000000000000e+02 8.856035129001061758e-08 1.008640060987657334e-08 8.967106845373982802e-09
4.470000000000000000e+02 8.858437179597339435e-08 1.009137436418793774e-08 8.970879792733960591e-09
4.480000000000000000e+02 8.860842582493057695e-08 1.009636590856401004e-08 8.974677313968243976e-09
4.490000000000000000e+02 8.863252982370985109e-08 1.010137569907309242e-08 8.978500098068936928e-09
4.500000000000000000e+02 8.865667970259069314e-08 1.010640418697547656e-08 8.982348629801338104e-09
